a,b,c
San_J,Quimi,83.42401932
San_J,Phar,1.04875
San_J,Alc,87.13294994
San_J,Occ,35.094
San_J,Car,129.6006379
San_J,Lib,135.5586495
San_J,Cal,96.71625
San_J,Fab,82.70725
San_J,Mul,66.4205
San_J,Sab,53.62778308
San_J,Boy,97.41051677
San_J,Med,86.10876932
San_J,Yum,35.93825
San_J,Cart,77.06075
San_J,Iba,114.3737905
San_J,CV1,150.6702668
San_J,CV2,94.84424472
San_J,CV3,74.08619193
San_J,Oli1,132.0054993
San_J,Oli2,106.9032796
San_J,Oli3,84.68858468
San_J,Disf,86.39144994
San_J,Audi,102.0227687
San_J,Caf1,110.2363985
San_J,Caf2,61.81921148
San_J,Caf3,65.08666822
San_J,Col1,85.37226932
San_J,Col2,108.7177687
San_J,Col3,96.56525
San_J,Comp1,103.5300187
San_J,Comp2,28.31
San_J,Comp3,104.3810187
San_J,Sura1,94.61351932
San_J,Sura2,83.46225
San_J,San1,109.0612009
San_J,San2,62.94275
San_J,SV1,94.13093003
San_J,SV2,162.9164993
San_J,SV3,110.4226007
San_J,San_F,107.1904313
San_J,San_J,0
San_J,JMH,69.09475
San_J,Duit,109.4015168
San_J,Nar,61.9595
San_J,Ller,113.6472905
San_J,Urib,83.91226932
San_J,Mede,103.6945187
San_J,Padu,37.123
JMH,Disin,81.83583534
JMH,Quimi,95.86354138
JMH,Phar,69.5725
JMH,Alc,107.5643251
JMH,Occ,103.6685
JMH,Car,123.8594421
JMH,Lib,152.9265534
JMH,Cal,116.2247182
JMH,Fab,56.27875
JMH,Mul,79.19925
JMH,Sab,74.05915827
JMH,Boy,117.841892
JMH,Med,95.92154138
JMH,Yum,104.5125
JMH,Cart,131.2020657
JMH,Iba,108.6325946
JMH,CV1,169.491005
JMH,CV2,81.9004599
JMH,CV3,93.71339539
JMH,Oli1,126.2643034
JMH,Oli2,101.1620838
JMH,Oli3,105.1199599
JMH,Disf,106.8228251
JMH,Audi,84.75558534
JMH,Caf1,104.4952026
JMH,Caf2,56.07801561
JMH,Caf3,116.4532055
JMH,Col1,94.30804138
JMH,Col2,87.49958534
JMH,Col3,115.6652182
JMH,Comp1,83.90333534
JMH,Comp2,96.88425
JMH,Comp3,85.37658534
JMH,Sura1,84.64479138
JMH,Sura2,129.6582182
JMH,San1,103.320005
JMH,San2,91.16823683
JMH,SV1,114.5623052
JMH,SV2,157.1753034
JMH,SV3,43.44979391
JMH,San_F,111.0207319
JMH,San_J,69.22775
JMH,JMH,0
JMH,Duit,129.832892
JMH,Nar,35.96
JMH,Ller,107.9060946
JMH,Urib,95.48254138
JMH,Mede,83.52633534
JMH,Padu,58.197
Duit,Disin,48.844
Duit,Quimi,85.85946993
Duit,Phar,110.7397668
Duit,Alc,81.3675
Duit,Occ,125.7916398
Duit,Car,152.695909
Duit,Lib,137.9941001
Duit,Cal,105.9443534
Duit,Fab,114.910142
Duit,Mul,126.51275
Duit,Sab,56.06323369
Duit,Boy,12.2805
Duit,Med,88.54421993
Duit,Yum,127.0263898
Duit,Cart,126.6233534
Duit,Iba,97.88975
Duit,CV1,41.38975
Duit,CV2,69.80346883
Duit,CV3,79.47125595
Duit,Oli1,155.1007704
Duit,Oli2,129.9985507
Duit,Oli3,87.12403529
Duit,Disf,80.82475
Duit,Audi,50.68075
Duit,Caf1,90.881
Duit,Caf2,84.91448257
Duit,Caf3,85.93221097
Duit,Col1,87.80771993
Duit,Col2,46.23375
Duit,Col3,106.4393534
Duit,Comp1,50.07125
Duit,Comp2,131.9911398
Duit,Comp3,52.049
Duit,Sura1,97.04896993
Duit,Sura2,120.0831034
Duit,San1,77.31725
Duit,San2,130.7663295
Duit,SV1,96.56638065
Duit,SV2,180.7303716
Duit,SV3,87.07649727
Duit,San_F,109.6258819
Duit,San_J,109.6910168
Duit,JMH,130.337392
Duit,Duit,0
Duit,Nar,94.16239197
Duit,Ller,97.16325
Duit,Urib,86.34771993
Duit,Mede,50.1955
Duit,Padu,128.5870439
Nar,Disin,118.0108353
Nar,Quimi,67.89539451
Nar,Phar,61.35875
Nar,Alc,71.60432513
Nar,Occ,96.83225
Nar,Car,158.4028052
Nar,Lib,120.0300247
Nar,Cal,87.98027799
Nar,Fab,20.74775
Nar,Mul,115.16025
Nar,Sab,38.09915827
Nar,Boy,81.88189197
Nar,Med,70.58014451
Nar,Yum,97.6765
Nar,Cart,108.659278
Nar,Iba,144.8075946
Nar,CV1,135.141642
Nar,CV2,81.62633515
Nar,CV3,98.33275085
Nar,Oli1,146.6162747
Nar,Oli2,137.3370838
Nar,Oli3,69.15995987
Nar,Disf,70.86282513
Nar,Audi,120.9305853
Nar,Caf1,121.1023251
Nar,Caf2,92.25301561
Nar,Caf3,116.1790808
Nar,Col1,69.84364451
Nar,Col2,118.103142
Nar,Col3,88.47527799
Nar,Comp1,120.0783353
Nar,Comp2,90.04825
Nar,Comp3,121.5515853
Nar,Sura1,79.08489451
Nar,Sura2,102.119028
Nar,San1,133.7832929
Nar,San2,112.802254
Nar,SV1,78.60230523
Nar,SV2,162.7662962
Nar,SV3,79.62479391
Nar,San_F,91.66180647
Nar,San_J,62.22075
Nar,JMH,36.175
Nar,Duit,93.87289197
Nar,Nar,0
Nar,Ller,144.0810946
Nar,Urib,68.38364451
Nar,Mede,119.7013353
Nar,Padu,94.372
Ller,Disin,49.0115
Ller,Quimi,82.9295
Ller,Phar,99.066
Ller,Alc,127.20825
Ller,Occ,66.661
Ller,Car,117.0181015
Ller,Lib,146.0852128
Ller,Cal,44.1865
Ller,Fab,152.914528
Ller,Mul,52.45825
Ller,Sab,94.06761971
Ller,Boy,85.503
Ller,Med,85.4735
Ller,Yum,65.429
Ller,Cart,37.11575
Ller,Iba,0.7265
Ller,CV1,137.6125
Ller,CV2,79.88433701
Ller,CV3,87.37226102
Ller,Oli1,119.4229628
Ller,Oli2,94.32074319
Ller,Oli3,95.98139528
Ller,Disf,126.70575
Ller,Audi,47.08375
Ller,Caf1,97.65386201
Ller,Caf2,49.23667503
Ller,Caf3,70.10213687
Ller,Col1,84.73725
Ller,Col2,52.49075
Ller,Col3,44.0355
Ller,Comp1,47.75025
Ller,Comp2,71.7205
Ller,Comp3,49.0675
Ller,Sura1,92.5
Ller,Sura2,31.83375
Ller,San1,71.4415
Ller,San2,77.76075
Ller,SV1,134.5707667
Ller,SV2,150.3339628
Ller,SV3,85.45498805
Ller,San_F,92.548
Ller,San_J,98.2185
Ller,JMH,110.1910398
Ller,Duit,97.043
Ller,Nar,132.166778
Ller,Ller,0
Ller,Urib,83.1795
Ller,Mede,47.7605
Ller,Padu,82.681
Urib,Disin,90.71839891
Urib,Quimi,0.381
Urib,Phar,84.85376932
Urib,Alc,63.6824031
Urib,Occ,99.9056423
Urib,Car,119.77975
Urib,Lib,112.1081027
Urib,Cal,47.34
Urib,Fab,89.02414451
Urib,Mul,133.0115464
Urib,Sab,30.17723624
Urib,Boy,73.95996993
Urib,Med,2.92225
Urib,Yum,101.1403923
Urib,Cart,58.4305
Urib,Iba,104.6545
Urib,CV1,127.2197199
Urib,CV2,75.29621465
Urib,CV3,84.23059072
Urib,Oli1,138.6943527
Urib,Oli2,104.046
Urib,Oli3,61.23803784
Urib,Disf,62.9409031
Urib,Audi,93.63814891
Urib,Caf1,113.1804031
Urib,Caf2,79.56961095
Urib,Caf3,74.12876485
Urib,Col1,1.845
Urib,Col2,96.38214891
Urib,Col3,47.189
Urib,Comp1,92.78589891
Urib,Comp2,106.1051423
Urib,Comp3,94.25914891
Urib,Sura1,11.21975
Urib,Sura2,52.1555
Urib,San1,119.4621489
Urib,San2,100.0508004
Urib,SV1,70.68038319
Urib,SV2,154.8443741
Urib,SV3,52.33235748
Urib,San_F,55.69875
Urib,San_J,83.80501932
Urib,JMH,95.82564467
Urib,Duit,85.95096993
Urib,Nar,68.27639451
Urib,Ller,104.0735
Urib,Urib,0
Urib,Mede,92.40889891
Urib,Padu,102.7010464
Mede,Disin,1.95
Mede,Quimi,92.59624474
Mede,Phar,103.9513549
Mede,Alc,105.2565
Mede,Occ,103.7551346
Mede,Car,106.3881991
Mede,Lib,135.4553104
Mede,Cal,74.94275
Mede,Fab,139.9545345
Mede,Mul,76.60875
Mede,Sab,82.47598369
Mede,Boy,38.69325
Mede,Med,92.65424474
Mede,Yum,104.9898846
Mede,Cart,83.7325
Mede,Iba,47.986
Mede,CV1,91.50225
Mede,CV2,66.6304248
Mede,CV3,80.65887369
Mede,Oli1,108.7930604
Mede,Oli2,83.69084082
Mede,Oli3,66.39525444
Mede,Disf,104.71375
Mede,Audi,1.6195
Mede,Caf1,87.02395965
Mede,Caf2,38.60677266
Mede,Caf3,87.06952886
Mede,Col1,91.04074474
Mede,Col2,7.34875
Mede,Col3,74.76125
Mede,Comp1,1.35775
Mede,Comp2,109.9546346
Mede,Comp3,2.8765
Mede,Sura1,81.37749474
Mede,Sura2,78.4505
Mede,San1,27.9665
Mede,San2,87.9009402
Mede,SV1,122.9791306
Mede,SV2,139.7040604
Mede,SV3,40.18249727
Mede,San_F,93.54948893
Mede,San_J,104.8133549
Mede,JMH,83.67578446
Mede,Duit,50.23
Mede,Nar,119.6357845
Mede,Ller,47.2595
Mede,Urib,92.21524474
Mede,Mede,0
Mede,Padu,106.8315
Padu,Disin,108.68175
Padu,Quimi,102.3200464
Padu,Phar,37.86425
Padu,Alc,106.028977
Padu,Occ,49.4915
Padu,Car,166.4161379
Padu,Lib,154.4546766
Padu,Cal,108.0625
Padu,Fab,114.33825
Padu,Mul,30.3105
Padu,Sab,72.52381016
Padu,Boy,116.3065439
Padu,Med,105.0047964
Padu,Yum,50.72625
Padu,Cart,88.40575
Padu,Iba,83.2645
Padu,CV1,169.5662939
Padu,CV2,91.42241538
Padu,CV3,110.9016919
Padu,Oli1,168.8209993
Padu,Oli2,143.7187796
Padu,Oli3,77.18724167
Padu,Disf,105.287477
Padu,Audi,106.754
Padu,Caf1,147.0518985
Padu,Caf2,98.63471148
Padu,Caf3,90.39457868
Padu,Col1,104.2682964
Padu,Col2,112.161
Padu,Col3,107.9115
Padu,Comp1,107.42075
Padu,Comp2,47.07525
Padu,Comp3,108.73775
Padu,Sura1,113.5095464
Padu,Sura2,94.8085
Padu,San1,131.11175
Padu,San2,77.34025
Padu,SV1,113.0269571
Padu,SV2,170.793578
Padu,SV3,97.21955192
Padu,San_F,126.0864584
Padu,San_J,37.017
Padu,JMH,58.0595
Padu,Duit,128.2975439
Padu,Nar,94.0195
Padu,Ller,82.538
Padu,Urib,102.8082964
Padu,Mede,107.38825
Padu,Padu,0
