a,b,c
53,31,9.640243314
53,32,27.14188017
53,33,13.83926892
53,34,27.87831606
53,35,53.22899333
53,36,6.611319728
53,37,9.173668494
53,38,17.52158223
53,39,26.67121395
53,40,16.8568414
53,41,7.540936183
53,42,2.885930623
53,43,20.80775394
53,44,4.672447593
53,45,19.78878243
53,46,14.81431628
53,47,6.803626254
53,48,24.35129204
53,49,4.672447593
53,50,14.00039431
53,51,44.64688418
53,52,2.078139337
53,53,0
53,54,17.02068024
53,55,9.583333702
53,56,16.84210526
53,57,11.54691856
53,58,8.279196457
53,59,37.00044296
53,60,20.80775394
53,61,4.672447593
53,62,26.85982447
53,63,17.02068024
53,64,17.02068024
53,65,26.85982447
53,66,6.457690598
53,67,25.34938188
53,68,26.85982447
53,69,10.52250423
53,70,19.78878243
53,71,25.34938188
53,72,21.00549624
53,73,15.76216937
53,74,14.38705442
53,75,12.02221078
53,76,19.45400938
53,77,11.41954992
53,78,23.28693313
53,79,11.41954992
53,80,4.869427138
53,81,15.89409097
53,82,11.13931329
53,83,15.72292851
53,84,20.94205067
53,85,16.01560262
53,86,16.01560262
53,87,9.858551972
53,88,26.85982447
53,89,16.67250404
53,90,4.557198109
53,91,4.672447593
53,92,9.767965835
53,93,9.767965835
53,94,9.599667178
53,95,1.728447905
53,96,8.788876107
53,97,21.23620246
53,98,38.38029683
53,99,25.34938188
53,100,17.17908526
53,101,8.275846668
53,102,18.69488205
53,103,29.44758889
53,104,17.52158223
53,105,37.00044296
53,106,17.17908526
53,107,19.78878243
53,108,17.17908526
54,0,22.16519008
54,1,13.3953566
54,2,17.36890721
54,3,16.54204495
54,4,21.92793613
54,5,25.02991273
54,6,14.55910739
54,7,9.887718231
54,8,9.887718231
54,9,15.38979703
54,10,7.901518201
54,11,22.16519008
54,12,12.10585901
54,13,48.10244945
54,14,9.728518968
54,15,19.10950027
54,16,9.208136479
54,17,9.607820245
54,18,29.54171879
54,19,14.97903406
54,20,27.57281907
54,21,11.1498987
54,22,6.156408668
54,23,29.49938159
54,24,29.49938159
54,25,4.788906091
54,26,0.216055988
54,27,5.629379837
54,28,12.84331373
54,29,16.02523717
54,30,10.28169895
54,31,24.96681609
54,32,14.50580549
54,33,22.53055404
54,34,20.05823402
54,35,48.10244945
54,36,19.79152857
54,37,13.15787229
54,38,13.22263946
54,39,12.27180347
54,40,15.19683242
54,41,11.1498987
54,42,18.23603207
54,43,23.03936934
54,44,14.75615509
54,45,30.66779297
54,46,2.206406857
54,47,22.25273956
54,48,15.94891886
54,49,14.75615509
54,50,3.678282396
54,51,28.02599766
54,52,16.61014893
54,53,17.02068024
54,54,0
54,55,17.50193155
54,56,5.22697659
54,57,13.78496844
54,58,9.684670024
54,59,20.6274313
54,60,23.03936934
54,61,14.75615509
54,62,14.28181995
54,63,0
54,64,0
54,65,14.28181995
54,66,21.92793613
54,67,9.728518968
54,68,14.28181995
54,69,6.6663321
54,70,30.66779297
54,71,9.728518968
54,72,15.44205596
54,73,29.1684087
54,74,14.21766673
54,75,14.21896927
54,76,27.85198724
54,77,14.16866672
54,78,11.36330967
54,79,14.16866672
54,80,21.53399592
54,81,10.89017317
54,82,21.08237626
54,83,1.368421053
54,84,5.061019079
54,85,11.24107502
54,86,11.24107502
54,87,12.90889269
54,88,14.28181995
54,89,16.24062563
54,90,17.95430317
54,91,14.75615509
54,92,11.89630951
54,93,11.89630951
54,94,10.83011533
54,95,18.32094332
54,96,16.79082206
54,97,9.887718231
54,98,21.90362852
54,99,9.728518968
54,100,0.216055988
54,101,10.13746738
54,102,11.03590054
54,103,14.94779989
54,104,13.22263946
54,105,20.6274313
54,106,0.216055988
54,107,30.66779297
54,108,0.216055988
55,0,10.69141552
55,1,14.40000768
55,2,10.71748192
55,3,25.00553955
55,4,8.038007786
55,5,8.815726985
55,6,22.3594817
55,7,16.68082465
55,8,16.68082465
55,9,25.1261109
55,10,19.55527318
55,11,10.69141552
55,12,20.7206242
55,13,43.95300363
55,14,27.18943118
55,15,8.403005948
55,16,26.60664851
55,17,8.276925408
55,18,12.0996687
55,19,10.73105051
55,20,10.88715169
55,21,7.033585245
55,22,23.46085602
55,23,12.0219775
55,24,12.0219775
55,25,19.25780591
55,26,17.71413726
55,27,14.41697787
55,28,6.082531584
55,29,25.00088641
55,30,22.07107165
55,31,9.686048388
55,32,30.98472275
55,33,5.393898169
55,34,33.96947096
55,35,43.95300363
55,36,4.901388911
55,37,16.76301673
55,38,10.63325307
55,39,29.44366071
55,40,24.15667765
55,41,7.033585245
55,42,12.45156628
55,43,11.23977592
55,44,13.11008172
55,45,13.28325673
55,46,15.68658303
55,47,8.162992869
55,48,29.99147621
55,49,13.11008172
55,50,16.18564734
55,51,45.08551128
55,52,11.457293
55,53,9.583333702
55,54,17.50193155
55,55,0
55,56,14.4515949
55,57,19.19255587
55,58,13.39527032
55,59,37.96099297
55,60,11.23977592
55,61,13.11008172
55,62,30.72144967
55,63,17.50193155
55,64,17.50193155
55,65,30.72144967
55,66,8.038007786
55,67,27.18943118
55,68,30.72144967
55,69,11.60001817
55,70,13.28325673
55,71,27.18943118
55,72,13.60515167
55,73,11.91516724
55,74,21.7934697
55,75,19.7719774
55,76,11.23671418
55,77,19.22485886
55,78,18.49384838
55,79,19.22485886
55,80,9.836847294
55,81,21.76637868
55,82,3.583164514
55,83,16.6542697
55,84,19.31917657
55,85,22.00866929
55,86,22.00866929
55,87,17.29621175
55,88,30.72144967
55,89,24.35077343
55,90,5.422998996
55,91,13.11008172
55,92,5.623611762
55,93,5.623611762
55,94,15.96041414
55,95,8.85340195
55,96,0.943396226
55,97,16.68082465
55,98,39.16078221
55,99,27.18943118
55,100,17.71413726
55,101,7.877461128
55,102,24.02417288
55,103,32.21889407
55,104,10.63325307
55,105,37.96099297
55,106,17.71413726
55,107,13.28325673
55,108,17.71413726
56,0,17.29639523
56,1,15.24645054
56,2,17.49913245
56,3,20.8870539
56,4,20.43395809
56,5,22.83264417
56,6,18.62220704
56,7,5.388621054
56,8,5.388621054
56,9,19.95480469
56,10,12.36410411
56,11,17.29639523
56,12,16.17060581
56,13,43.18967344
56,14,14.12012271
56,15,18.28356169
56,16,13.76983215
56,17,8.14961275
56,18,26.0337536
56,19,15.39119467
56,20,23.55752586
56,21,9.608474501
56,22,10.99564665
56,23,26.07114367
56,24,26.07114367
56,25,4.823429116
56,26,5.403054011
56,27,0.432111976
56,28,11.36691234
56,29,20.45744969
56,30,15.0068691
56,31,23.15486099
56,32,19.54766028
56,33,18.92547393
56,34,25.27682649
56,35,43.18967344
56,36,17.79688004
56,37,15.83680501
56,38,8.117746649
56,39,17.01218961
56,40,19.58144225
56,41,9.608474501
56,42,18.76864709
56,43,18.16967637
56,44,15.99526139
56,45,27.05519768
56,46,5.291107888
56,47,20.71776094
56,48,21.15683016
56,49,15.99526139
56,50,7.360895736
56,51,30.72157518
56,52,17.07398252
56,53,16.84210526
56,54,5.22697659
56,55,14.4515949
56,56,0
56,57,17.11397426
56,58,11.50512098
56,59,23.82652177
56,60,18.16967637
56,61,15.99526139
56,62,19.33832842
56,63,5.22697659
56,64,5.22697659
56,65,19.33832842
56,66,20.43395809
56,67,14.12012271
56,68,19.33832842
56,69,6.848385252
56,70,27.05519768
56,71,14.12012271
56,72,10.21708213
56,73,26.36674015
56,74,18.19579781
56,75,17.64034443
56,76,23.79875876
56,77,17.43977444
56,78,7.278308555
56,79,17.43977444
56,80,20.68627194
56,81,15.44147992
56,82,17.96228987
56,83,5.560790619
56,84,4.870507249
56,85,15.79266014
56,86,15.79266014
56,87,15.80051964
56,88,19.33832842
56,89,20.48903721
56,90,16.40022867
56,91,15.99526139
56,92,9.012787087
56,93,9.012787087
56,94,13.5772595
56,95,17.74851241
56,96,13.93745506
56,97,5.388621054
56,98,24.94148464
56,99,14.12012271
56,100,5.403054011
56,101,8.693736298
56,102,16.04089303
56,103,19.52943211
56,104,8.117746649
56,105,23.82652177
56,106,5.403054011
56,107,27.05519768
56,108,5.403054011
57,0,28.59471779
57,1,4.977413486
57,2,10.89155814
57,3,5.895286205
57,4,17.97821985
57,5,22.20178989
57,6,3.375854275
57,7,22.50235292
57,8,22.50235292
57,9,6.458036093
57,10,6.747402536
57,11,28.59471779
57,12,3.218066689
57,13,59.38887024
57,14,18.04948987
57,15,14.36912754
57,16,17.20228541
57,17,12.82930355
57,18,29.80795679
57,19,9.206210495
57,20,29.82637008
57,21,13.07688332
57,22,14.94766613
57,23,29.5147928
57,24,29.5147928
57,25,18.573324
57,26,13.80353443
57,27,17.51782432
57,28,13.26484874
57,29,6.031849493
57,30,6.643275914
57,31,21.09348552
57,32,17.46578657
57,33,24.3405331
57,34,16.52657393
57,35,59.38887024
57,36,17.8675524
57,37,2.461848343
57,38,22.3841959
57,39,18.13828538
57,40,5.31057587
57,41,13.07688332
57,42,10.26111678
57,43,29.35426198
57,44,6.874529591
57,45,31.12681616
57,46,12.23731071
57,47,18.31801226
57,48,13.34961248
57,49,6.874529591
57,50,10.20396518
57,51,37.18671611
57,52,9.643660936
57,53,11.54691856
57,54,13.78496844
57,55,19.19255587
57,56,17.11397426
57,57,0
57,58,6.503001267
57,59,29.43668768
57,60,29.35426198
57,61,6.874529591
57,62,17.19020191
57,63,13.78496844
57,64,13.78496844
57,65,17.19020191
57,66,17.97821985
57,67,18.04948987
57,68,17.19020191
57,69,11.07329783
57,70,31.12681616
57,71,18.04948987
57,72,25.68581019
57,73,27.30856768
57,74,2.843519884
57,75,0.603920564
57,76,30.20042211
57,77,0.421052632
57,78,24.35668211
57,79,0.421052632
57,80,15.99004537
57,81,5.632961709
57,82,21.82319226
57,83,12.5544965
57,84,18.84395093
57,85,5.564578002
57,86,5.564578002
57,87,1.898501275
57,88,17.19020191
57,89,5.215304461
57,90,15.60090901
57,91,6.874529591
57,92,15.9512685
57,93,15.9512685
57,94,3.779994556
57,95,13.24992507
57,96,18.25131069
57,97,22.50235292
57,98,30.9118857
57,99,18.04948987
57,100,13.80353443
57,101,12.80761728
57,102,8.50364568
57,103,20.62565386
57,104,22.3841959
57,105,29.43668768
57,106,13.80353443
57,107,31.12681616
57,108,13.80353443
58,0,22.21096376
58,1,3.80307818
58,2,8.274405607
58,3,11.88604163
58,4,14.3375038
58,5,18.22344469
58,6,9.231700167
58,7,16.78294861
58,8,16.78294861
58,9,11.79668033
58,10,6.716282849
58,11,22.21096376
58,12,7.358490566
58,13,52.96400439
58,14,17.14484027
58,15,10.91185441
58,16,16.36347136
58,17,6.341165926
58,18,24.84958719
58,19,5.845384121
58,20,24.26005388
58,21,6.750841563
58,22,13.40351311
58,23,24.6357144
58,24,24.6357144
58,25,14.13947963
58,26,9.793563942
58,27,11.86350725
58,28,7.312799068
58,29,11.77787879
58,30,8.871870768
58,31,17.5742453
58,32,18.97122363
58,33,18.74085355
58,34,20.69996208
58,35,52.96400439
58,36,13.24448903
58,37,4.566499033
58,38,15.93443914
58,39,18.39214881
58,40,10.90000286
58,41,6.750841563
58,42,8.784208703
58,43,22.99143401
58,44,5.095604393
58,45,26.13454381
58,46,7.60005539
58,47,14.68955712
58,48,16.84690049
58,49,5.095604393
58,50,6.177720831
58,51,36.53461352
58,52,7.286384761
58,53,8.279196457
58,54,9.684670024
58,55,13.39527032
58,56,11.50512098
58,57,6.503001267
58,58,0
58,59,28.83808042
58,60,22.99143401
58,61,5.095604393
58,62,18.69080394
58,63,9.684670024
58,64,9.684670024
58,65,18.69080394
58,66,14.3375038
58,67,17.14484027
58,68,18.69080394
58,69,4.844963813
58,70,26.13454381
58,71,17.14484027
58,72,19.29198646
58,73,23.08730132
58,74,8.677092123
58,75,7.1043645
58,76,24.61687709
58,77,6.697735632
58,78,18.75294754
58,79,6.697735632
58,80,13.1382252
58,81,8.437239927
58,82,16.43751451
58,83,8.316324581
58,84,14.37522658
58,85,8.656139496
58,86,8.656139496
58,87,4.756547588
58,88,18.69080394
58,89,11.27805362
58,90,10.98861937
58,91,5.095604393
58,92,9.530904416
58,93,9.530904416
58,94,2.772492266
58,95,9.894617444
58,96,12.45894714
58,97,16.78294861
58,98,30.2405595
58,99,17.14484027
58,100,9.793563942
58,101,6.359159904
58,102,10.93497284
58,103,21.17074298
58,104,15.93443914
58,105,28.83808042
58,106,9.793563942
58,107,26.13454381
58,108,9.793563942
59,0,40.33110981
59,1,31.79006862
59,2,37.10329885
59,3,27.82548004
59,4,42.42686348
59,5,45.65192055
59,6,27.77155664
59,7,24.44722566
59,8,24.44722566
59,9,26.03352441
59,10,23.09055716
59,11,40.33110981
59,12,26.32100754
59,13,56.5376323
59,14,11.70879903
59,15,39.38585802
59,16,12.51580718
59,17,30.23521122
59,18,49.81530661
59,19,34.66396076
59,20,47.36336836
59,21,31.77449644
59,22,15.44458465
59,23,49.82683274
59,24,49.82683274
59,25,19.0882127
59,26,20.42685489
59,27,23.98250386
59,28,33.44969609
59,29,27.08961733
59,30,22.84863155
59,31,45.52876895
59,32,13.31973916
59,33,42.71539066
59,34,20.79261563
59,35,56.5376323
59,36,40.40885888
59,37,30.33522402
59,38,31.055342
59,39,11.39044838
59,40,26.83253818
59,41,31.77449644
59,42,37.55252166
59,43,41.16988779
59,44,33.68182156
59,45,50.86376935
59,46,22.69189956
59,47,42.76090262
59,48,19.63956341
59,49,33.68182156
59,50,23.05297134
59,51,7.765951632
59,52,36.11861166
59,53,37.00044296
59,54,20.6274313
59,55,37.96099297
59,56,23.82652177
59,57,29.43668768
59,58,28.83808042
59,59,0
59,60,41.16988779
59,61,33.68182156
59,62,13.51358805
59,63,20.6274313
59,64,20.6274313
59,65,13.51358805
59,66,42.42686348
59,67,11.70879903
59,68,13.51358805
59,69,27.19601736
59,70,50.86376935
59,71,11.70879903
59,72,31.48247736
59,73,49.75579058
59,74,27.85986609
59,75,29.50713159
59,76,47.59431315
59,77,29.84489952
59,78,24.027206
59,79,29.84489952
59,80,41.75574423
59,81,23.89734509
59,82,41.53839883
59,83,21.70605841
59,84,19.1106278
59,85,24.04613628
59,86,24.04613628
59,87,29.75775023
59,88,13.51358805
59,89,28.07681575
59,90,38.51561182
59,91,33.68182156
59,92,32.3416945
59,93,32.3416945
59,94,28.51844825
59,95,38.48682631
59,96,37.31068457
59,97,24.44722566
59,98,1.485713637
59,99,11.70879903
59,100,20.42685489
59,101,30.76330474
59,102,21.2955783
59,103,9.376017942
59,104,31.055342
59,105,0
59,106,20.42685489
59,107,50.86376935
59,108,20.42685489
60,0,0.874767653
60,1,24.93767362
60,2,21.94302751
60,3,34.87157219
60,4,18.28677468
60,5,16.84960404
60,6,32.2215684
60,7,16.79494041
60,8,16.79494041
60,9,34.64736989
60,10,27.94436104
60,11,0.874767653
60,12,30.21905524
60,13,33.02176475
60,14,32.28273661
60,15,19.53464536
60,16,31.93882836
60,17,16.73474572
60,18,13.09381865
60,19,21.72387675
60,20,8.866273223
60,21,16.28079521
60,22,29.10156653
60,23,13.48985784
60,24,13.48985784
60,25,22.38393536
60,26,23.24574834
60,27,17.87410138
60,28,16.25466034
60,29,34.73004652
60,30,30.70100674
60,31,18.52304894
60,32,37.54384824
60,33,8.927459728
60,34,42.27725734
60,35,33.02176475
60,36,15.49717885
60,37,27.0587089
60,38,10.20204571
60,39,35.16798266
60,40,33.83808009
60,41,16.28079521
60,42,23.68458184
60,43,0
60,44,23.97730177
60,45,13.36759783
60,46,22.04442995
60,47,18.27564376
60,48,38.13413376
60,49,23.97730177
60,50,23.42486138
60,51,47.27938383
60,52,22.6219122
60,53,20.80775394
60,54,23.03936934
60,55,11.23977592
60,56,18.16967637
60,57,29.35426198
60,58,22.99143401
60,59,41.16988779
60,60,0
60,61,23.97730177
60,62,37.31741823
60,63,23.03936934
60,64,23.03936934
60,65,37.31741823
60,66,18.28677468
60,67,32.28273661
60,68,37.31741823
60,69,19.46842596
60,70,13.36759783
60,71,32.28273661
60,72,10.05155793
60,73,16.48537121
60,74,31.6682619
60,75,29.95591872
60,76,8.835391383
60,77,29.46878923
60,78,17.63814932
60,79,29.46878923
60,80,20.59538364
60,81,30.67911131
60,82,11.06472468
60,83,22.79739298
60,84,22.29813778
60,85,30.9797007
60,86,30.9797007
60,87,27.48085974
60,88,37.31741823
60,89,34.26910381
60,90,16.60246276
60,91,23.97730177
60,92,13.46716414
60,93,13.46716414
60,94,25.75352183
60,95,20.07165328
60,96,12.02033653
60,97,16.79494041
60,98,42.09165316
60,99,32.28273661
60,100,23.24574834
60,101,16.64377463
60,102,32.36003144
60,103,37.6983916
60,104,10.20204571
60,105,41.16988779
60,106,23.24574834
60,107,13.36759783
60,108,23.24574834
61,0,23.29980028
61,1,2.108237626
61,2,4.076295405
61,3,12.70508834
61,4,11.11166094
61,5,15.32785519
61,6,10.25026447
61,7,21.02433175
61,8,21.02433175
61,9,13.32331238
61,10,10.84701578
61,11,23.29980028
61,12,9.477939051
61,13,55.53039294
61,14,21.97411414
61,15,7.498433821
61,16,21.16707453
61,17,8.981300071
61,18,23.03336872
61,19,2.455087833
61,20,23.33609856
61,21,8.43813822
61,22,18.31793622
61,23,22.71994862
61,24,22.71994862
61,25,19.09835498
61,26,14.87205719
61,27,16.3049811
61,28,7.831880835
61,29,12.89595659
61,30,12.22923599
61,31,14.2542758
61,32,23.02888707
61,33,17.94200737
61,34,23.26480364
61,35,55.53039294
61,36,11.09830315
61,37,4.52283475
61,38,18.81572291
61,39,22.91378174
61,40,12.1847064
61,41,8.43813822
61,42,3.918709049
61,43,23.97730177
61,44,0
61,45,24.35652615
61,46,12.63193123
61,47,11.45368324
61,48,19.82992083
61,49,0
61,50,11.27256425
61,51,41.41627249
61,52,2.83823053
61,53,4.672447593
61,54,14.75615509
61,55,13.11008172
61,56,15.99526139
61,57,6.874529591
61,58,5.095604393
61,59,33.68182156
61,60,23.97730177
61,61,0
61,62,22.74624899
61,63,14.75615509
61,64,14.75615509
61,65,22.74624899
61,66,11.11166094
61,67,21.97411414
61,68,22.74624899
61,69,9.151245994
61,70,24.35652615
61,71,21.97411414
61,72,22.32229496
61,73,20.43448277
61,74,9.715346854
61,75,7.352706968
61,76,23.71875278
61,77,6.750921906
61,78,23.05679361
61,79,6.750921906
61,80,9.239721127
61,81,11.4572868
61,82,15.31922645
61,83,13.38970796
61,84,19.32220595
61,85,11.54372249
61,86,11.54372249
61,87,5.218266989
61,88,22.74624899
61,89,12.01399839
61,90,8.877914775
61,91,0
61,92,11.31345367
61,93,11.31345367
61,94,5.350793235
61,95,6.378623644
61,96,12.20296417
61,97,21.02433175
61,98,35.10644992
61,99,21.97411414
61,100,14.87205719
61,101,8.678970088
61,102,14.33265806
61,103,25.62925316
61,104,18.81572291
61,105,33.68182156
61,106,14.87205719
61,107,24.35652615
61,108,14.87205719
62,0,36.44364689
62,1,20.66596142
62,2,26.64760391
62,3,14.5244003
62,4,33.02794263
62,5,36.85091831
62,6,14.8980635
62,7,22.84305713
62,8,22.84305713
62,9,12.74641381
62,10,12.02005213
62,11,36.44364689
62,12,13.97262926
62,13,60.2439343
62,14,6.587983078
62,15,29.57889451
62,16,6.360365884
62,17,22.44509935
62,18,42.77399367
62,19,24.34017789
62,20,41.33541568
62,21,23.74708737
62,22,8.396886229
62,23,42.64544016
62,24,42.64544016
62,25,16.231022
62,26,14.07767121
62,27,19.69478674
62,28,25.07942297
62,29,13.79870239
62,30,10.65395627
62,31,36.26385107
62,32,0.282703356
62,33,36.03376371
62,34,8.403005948
62,35,60.2439343
62,36,31.74128081
62,37,18.67158071
62,38,27.44642465
62,39,3.51728541
62,40,13.66798499
62,41,23.74708737
62,42,26.6399791
62,43,37.31741823
62,44,22.74624899
62,45,43.98951487
62,46,15.42857923
62,47,33.37986384
62,48,6.18695328
62,49,22.74624899
62,50,14.55037939
62,51,20.89008961
62,52,25.49171143
62,53,26.85982447
62,54,14.28181995
62,55,30.72144967
62,56,19.33832842
62,57,17.19020191
62,58,18.69080394
62,59,13.51358805
62,60,37.31741823
62,61,22.74624899
62,62,0
62,63,14.28181995
62,64,14.28181995
62,65,0
62,66,33.02794263
62,67,6.587983078
62,68,0
62,69,19.1237169
62,70,43.98951487
62,71,6.587983078
62,72,29.34132205
62,73,41.5777124
62,74,15.1009891
62,75,17.11161446
62,76,41.64332279
62,77,17.56007481
62,78,23.58641087
62,79,17.56007481
62,80,31.72332464
62,81,11.59137918
62,82,34.18260436
62,83,14.586195
62,84,16.44284144
62,85,11.62897721
62,86,11.62897721
62,87,18.00270184
62,88,0
62,89,14.85617419
62,90,29.55398381
62,91,22.74624899
62,92,25.40254372
62,93,25.40254372
62,94,17.40224874
62,95,28.53232302
62,96,29.8814269
62,97,22.84305713
62,98,14.97146352
62,99,6.587983078
62,100,14.07767121
62,101,22.85178721
62,102,8.686936809
62,103,4.158038462
62,104,27.44642465
62,105,13.51358805
62,106,14.07767121
62,107,43.98951487
62,108,14.07767121
63,0,22.16519008
63,1,13.3953566
63,2,17.36890721
63,3,16.54204495
63,4,21.92793613
63,5,25.02991273
63,6,14.55910739
63,7,9.887718231
63,8,9.887718231
63,9,15.38979703
63,10,7.901518201
63,11,22.16519008
63,12,12.10585901
63,13,48.10244945
63,14,9.728518968
63,15,19.10950027
63,16,9.208136479
63,17,9.607820245
63,18,29.54171879
63,19,14.97903406
63,20,27.57281907
63,21,11.1498987
63,22,6.156408668
63,23,29.49938159
63,24,29.49938159
63,25,4.788906091
63,26,0.216055988
63,27,5.629379837
63,28,12.84331373
63,29,16.02523717
63,30,10.28169895
63,31,24.96681609
63,32,14.50580549
63,33,22.53055404
63,34,20.05823402
63,35,48.10244945
63,36,19.79152857
63,37,13.15787229
63,38,13.22263946
63,39,12.27180347
63,40,15.19683242
63,41,11.1498987
63,42,18.23603207
63,43,23.03936934
63,44,14.75615509
63,45,30.66779297
63,46,2.206406857
63,47,22.25273956
63,48,15.94891886
63,49,14.75615509
63,50,3.678282396
63,51,28.02599766
63,52,16.61014893
63,53,17.02068024
63,54,0
63,55,17.50193155
63,56,5.22697659
63,57,13.78496844
63,58,9.684670024
63,59,20.6274313
63,60,23.03936934
63,61,14.75615509
63,62,14.28181995
63,63,0
63,64,0
63,65,14.28181995
63,66,21.92793613
63,67,9.728518968
63,68,14.28181995
63,69,6.6663321
63,70,30.66779297
63,71,9.728518968
63,72,15.44205596
63,73,29.1684087
63,74,14.21766673
63,75,14.21896927
63,76,27.85198724
63,77,14.16866672
63,78,11.36330967
63,79,14.16866672
63,80,21.53399592
63,81,10.89017317
63,82,21.08237626
63,83,1.368421053
63,84,5.061019079
63,85,11.24107502
63,86,11.24107502
63,87,12.90889269
63,88,14.28181995
63,89,16.24062563
63,90,17.95430317
63,91,14.75615509
63,92,11.89630951
63,93,11.89630951
63,94,10.83011533
63,95,18.32094332
63,96,16.79082206
63,97,9.887718231
63,98,21.90362852
63,99,9.728518968
63,100,0.216055988
63,101,10.13746738
63,102,11.03590054
63,103,14.94779989
63,104,13.22263946
63,105,20.6274313
63,106,0.216055988
63,107,30.66779297
63,108,0.216055988
64,0,22.16519008
64,1,13.3953566
64,2,17.36890721
64,3,16.54204495
64,4,21.92793613
64,5,25.02991273
64,6,14.55910739
64,7,9.887718231
64,8,9.887718231
64,9,15.38979703
64,10,7.901518201
64,11,22.16519008
64,12,12.10585901
64,13,48.10244945
64,14,9.728518968
64,15,19.10950027
64,16,9.208136479
64,17,9.607820245
64,18,29.54171879
64,19,14.97903406
64,20,27.57281907
64,21,11.1498987
64,22,6.156408668
64,23,29.49938159
64,24,29.49938159
64,25,4.788906091
64,26,0.216055988
64,27,5.629379837
64,28,12.84331373
64,29,16.02523717
64,30,10.28169895
64,31,24.96681609
64,32,14.50580549
64,33,22.53055404
64,34,20.05823402
64,35,48.10244945
64,36,19.79152857
64,37,13.15787229
64,38,13.22263946
64,39,12.27180347
64,40,15.19683242
64,41,11.1498987
64,42,18.23603207
64,43,23.03936934
64,44,14.75615509
64,45,30.66779297
64,46,2.206406857
64,47,22.25273956
64,48,15.94891886
64,49,14.75615509
64,50,3.678282396
64,51,28.02599766
64,52,16.61014893
64,53,17.02068024
64,54,0
64,55,17.50193155
64,56,5.22697659
64,57,13.78496844
64,58,9.684670024
64,59,20.6274313
64,60,23.03936934
64,61,14.75615509
64,62,14.28181995
64,63,0
64,64,0
64,65,14.28181995
64,66,21.92793613
64,67,9.728518968
64,68,14.28181995
64,69,6.6663321
64,70,30.66779297
64,71,9.728518968
64,72,15.44205596
64,73,29.1684087
64,74,14.21766673
64,75,14.21896927
64,76,27.85198724
64,77,14.16866672
64,78,11.36330967
64,79,14.16866672
64,80,21.53399592
64,81,10.89017317
64,82,21.08237626
64,83,1.368421053
64,84,5.061019079
64,85,11.24107502
64,86,11.24107502
64,87,12.90889269
64,88,14.28181995
64,89,16.24062563
64,90,17.95430317
64,91,14.75615509
64,92,11.89630951
64,93,11.89630951
64,94,10.83011533
64,95,18.32094332
64,96,16.79082206
64,97,9.887718231
64,98,21.90362852
64,99,9.728518968
64,100,0.216055988
64,101,10.13746738
64,102,11.03590054
64,103,14.94779989
64,104,13.22263946
64,105,20.6274313
64,106,0.216055988
64,107,30.66779297
64,108,0.216055988
65,0,36.44364689
65,1,20.66596142
65,2,26.64760391
65,3,14.5244003
65,4,33.02794263
65,5,36.85091831
65,6,14.8980635
65,7,22.84305713
65,8,22.84305713
65,9,12.74641381
65,10,12.02005213
65,11,36.44364689
65,12,13.97262926
65,13,60.2439343
65,14,6.587983078
65,15,29.57889451
65,16,6.360365884
65,17,22.44509935
65,18,42.77399367
65,19,24.34017789
65,20,41.33541568
65,21,23.74708737
65,22,8.396886229
65,23,42.64544016
65,24,42.64544016
65,25,16.231022
65,26,14.07767121
65,27,19.69478674
65,28,25.07942297
65,29,13.79870239
65,30,10.65395627
65,31,36.26385107
65,32,0.282703356
65,33,36.03376371
65,34,8.403005948
65,35,60.2439343
65,36,31.74128081
65,37,18.67158071
65,38,27.44642465
65,39,3.51728541
65,40,13.66798499
65,41,23.74708737
65,42,26.6399791
65,43,37.31741823
65,44,22.74624899
65,45,43.98951487
65,46,15.42857923
65,47,33.37986384
65,48,6.18695328
65,49,22.74624899
65,50,14.55037939
65,51,20.89008961
65,52,25.49171143
65,53,26.85982447
65,54,14.28181995
65,55,30.72144967
65,56,19.33832842
65,57,17.19020191
65,58,18.69080394
65,59,13.51358805
65,60,37.31741823
65,61,22.74624899
65,62,0
65,63,14.28181995
65,64,14.28181995
65,65,0
65,66,33.02794263
65,67,6.587983078
65,68,0
65,69,19.1237169
65,70,43.98951487
65,71,6.587983078
65,72,29.34132205
65,73,41.5777124
65,74,15.1009891
65,75,17.11161446
65,76,41.64332279
65,77,17.56007481
65,78,23.58641087
65,79,17.56007481
65,80,31.72332464
65,81,11.59137918
65,82,34.18260436
65,83,14.586195
65,84,16.44284144
65,85,11.62897721
65,86,11.62897721
65,87,18.00270184
65,88,0
65,89,14.85617419
65,90,29.55398381
65,91,22.74624899
65,92,25.40254372
65,93,25.40254372
65,94,17.40224874
65,95,28.53232302
65,96,29.8814269
65,97,22.84305713
65,98,14.97146352
65,99,6.587983078
65,100,14.07767121
65,101,22.85178721
65,102,8.686936809
65,103,4.158038462
65,104,27.44642465
65,105,13.51358805
65,106,14.07767121
65,107,43.98951487
65,108,14.07767121
66,0,17.9334995
66,1,13.13089824
66,2,7.111226927
66,3,23.74601875
66,4,0
66,5,4.257679885
66,6,21.35078349
66,7,23.80135093
66,8,23.80135093
66,9,24.43305617
66,10,21.03771651
66,11,17.9334995
66,12,20.51256089
66,13,51.30853208
66,14,30.9518376
66,15,3.615826537
66,16,30.23521122
66,17,12.51580718
66,18,12.60048374
66,19,8.940799379
66,20,14.1227526
66,21,10.96078334
66,22,27.11893071
66,23,12.1920976
66,24,12.1920976
66,25,24.92983542
